Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,ram_gb,ram_type,is_ram_expandable,storage_gb,storage_type,processor_brand,processor_tier,processor_generation,cpu_speed_ghz,display_size,display_type,gpu_type,gpu_brand,weight_kg,battery_hours,battery_wh,battery_chemistry,adapter_wattage,casing_material,ram_weight_kg,processor_weight_kg,battery_weight_kg,display_weight_kg,storage_weight_kg,casing_weight_kg,ram_erp,processor_erp,battery_erp,display_erp,storage_erp,casing_erp,total_erp,ram_method,processor_method,battery_method,display_method,storage_method,casing_method,ram_ghg,processor_ghg,battery_ghg,display_ghg,storage_ghg,casing_ghg,total_ghg
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,DDR4,0,64,SSD,Intel,i7,10,2.0,11.6,IPS,Integrated,Intel,0.8,12.0,72.0,Li-ion,45,Plastic,0.016,0.035,0.432,0.3016,0.01,0.1,352.7168000000001,5857.061000000001,20215.612800000003,865.133568,146.495,0.0,27230.48445816001,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.14700000000000002,1.8144,0.24128,0.085,0.03,2.45368
228,MSI,MSI Modern 14 C12M-439IN Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::600266::computer::laptops,42990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,16,DDR4,0,512,SSD,Intel,i5,12,3.3,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Plastic,0.064,0.03,0.28800000000000003,0.364,0.01,0.44399999999999995,1410.8672000000004,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,20594.391345453754,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.544,0.126,1.2096000000000002,0.2912,0.085,0.13319999999999999,2.3890000000000002
229,HP,HP Pavilion 14-dv0543TU (4X7D7PA) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::588195::computer::laptops,59990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,43,43W Adapter,8,DDR4,0,512,SSD,Intel,i5,11,2.4,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,43,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.364,0.01,0.476,705.4336000000002,5020.338000000001,13477.075200000005,1044.12672,146.495,1754.1552,22364.894259585577,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.2912,0.085,0.3808,2.3646000000000003
230,Lenovo,Lenovo Ideapad Gaming 3 15IHU6 (82K10198IN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::597644::computer::laptops,48411,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i5,11,3.3,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,19903.643003963625,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
231,ASUS,ASUS Vivobook 16X K3605ZC-MB541WS Laptop (16 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::611394::computer::laptops,74500,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,16 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,16,DDR4,0,512,SSD,Intel,i5,12,3.3,16.0,IPS,Dedicated,NVIDIA,2.0,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.064,0.03,0.28800000000000003,0.416,0.01,1.192,1410.8672000000004,5020.338000000001,13477.075200000005,1193.28768,146.495,4392.758399999999,25118.99186793657,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.3328,0.085,0.9536,3.2510000000000003
233,AVITA,AVITA Satus Ultimus S111 NU14A1INC43PN-MB Laptop (14.1 Inch | Intel Celeron Dual Core | 4 GB | Windows 11 | 128 GB SSD)::599213::computer::laptops,20990,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB LP, LPDDR4 RAM , 2.8 Ghz Processor,LCD,14.1 ,Integrated,Intel,128 GB SSD Storage,No HDD,24, Upto 8 Hrs Battery Life,4,DDR4,1,128,SSD,Intel,i3,10,2.8,14.1,IPS,Integrated,Intel,1.22,8.0,48.0,Li-ion,30,Plastic,0.016,0.025,0.28800000000000003,0.3666,0.01,0.5144,352.7168000000001,4183.615000000001,13477.075200000005,1051.5847679999997,146.495,0.0,19267.661680974248,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.29328,0.085,0.15431999999999998,1.9832000000000003
234,Acer,Acer Nitro 5 AN515-58 (NH.QFHSI.008) Laptop (15.6 Inch | Core i5 12th gen | 8 GB | Windows 11 | 512 GB SSD)::613697::computer::laptops,68990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,"Geforce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,230,230W Adapter,8,DDR4,1,512,SSD,Intel,i5,12,4.2,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,230,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,4254.19488,25052.15217949991,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.9235199999999999,2.9406
235,MSI,MSI GF63 Thin 11SC-852IN Laptop (15.6 Inch | Core i7 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::596335::computer::laptops,71490,Intel Core i7 (11th Gen),Intel, 64 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 MAX Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,512,SSD,Intel,i7,11,2.3,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.032,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1494,705.4336000000002,5857.061000000001,13477.075200000005,1163.455488,146.495,4235.76888,25818.567534002457,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.91952,2.9576000000000002
236,HP,HP 15s-FR2508TU (546K3PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::594416::computer::laptops,35500,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,41, Upto 9 Hrs Battery Life,8,DDR4,1,512,SSD,Intel,i3,11,4.0,15.6,IPS,Integrated,Intel,1.52,9.0,54.0,Li-ion,41,Plastic,0.032,0.025,0.324,0.40559999999999996,0.01,0.7234,705.4336000000002,4183.615000000001,15161.709600000004,1163.455488,146.495,0.0,21007.32051058276,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.3608,0.32448,0.085,0.21702000000000002,2.3643
237,Acer,Acer Nitro 5 AN515-58 (UN.QFHSI.026) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::612636::computer::laptops,64990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter,16,DDR4,0,512,SSD,Intel,i5,12,4.2,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,180,Magnesium_Alloy,0.064,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1223999999999998,1410.8672000000004,5020.338000000001,13477.075200000005,1163.455488,146.495,4136.26848,25677.28124401354,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.32448,0.085,0.8979199999999999,3.1870000000000003
238,MSI,MSI GF65 Thin 10UE-290IN Laptop (15.6 Inch | Core i5 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::586529::computer::laptops,69990,Intel Core i5 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter,16,DDR4,0,512,SSD,Intel,i5,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,180,Magnesium_Alloy,0.064,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1223999999999998,1410.8672000000004,5020.338000000001,13477.075200000005,1163.455488,146.495,4136.26848,24954.784297299775,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.32448,0.085,0.8979199999999999,3.1870000000000003
239,ASUS,ASUS Vivobook K513EA-L503TS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 1 TB HDD)::593257::computer::laptops,51790,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,Iris Xe,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1024,HDD,Intel,i5,11,2.4,15.6,IPS,Integrated,Intel,1.82,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.07,0.9944,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,20549.634805487847,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.05600000000000001,0.29832,2.2864
240,MSI,MSI GF63 Thin 10UC-606IN Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::588243::computer::laptops,63563,Intel Core i7 (10th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter,16,DDR4,0,512,SSD,Intel,i7,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,120,Magnesium_Alloy,0.064,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1174,1410.8672000000004,5857.061000000001,13477.075200000005,1163.455488,146.495,4117.842479999999,26559.87852915698,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.89392,3.204
241,Lenovo,Lenovo Ideapad Slim 3i (82RK00VWIN) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::613534::computer::laptops,36300,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,Intel,i3,12,3.3,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19852.725570254912,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
242,HP,HP Pavilion 15-eh2018AU (67U20PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::595981::computer::laptops,55490,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,512,SSD,AMD,i5,10,4.2,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20942.61022966147,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
243,Acer,Acer Aspire 3 A315-59 (NX.K6TSI.001) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::597261::computer::laptops,31990,Intel Core i3 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,DDR4,1,512,SSD,Intel,i3,12,3.3,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,45,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19862.14646665889,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
245,Dell,Dell Inspiron 15 3520 (D560865WIN9B) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::598263::computer::laptops,45990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,512,SSD,Intel,i5,12,3.3,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,0.7544,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20596.86931999482,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.22631999999999997,2.2434
246,Tecno,Tecno MEGABOOK T1 Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::613322::computer::laptops,37999,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB RAM, RAM, 1.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 17.5 Hrs Battery Life,8,DDR4,0,512,SSD,Intel,i3,11,1.7,15.6,IPS,Integrated,Intel,1.52,17.5,100.0,Li-ion,65,Plastic,0.032,0.025,0.6,0.40559999999999996,0.01,0.4474,705.4336000000002,4183.615000000001,28077.239999999998,1163.455488,146.495,0.0,33440.60103967532,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,2.52,0.32448,0.085,0.13422,3.4407
247,Zebronics,Zebronics Pro Series Y ZEB-NBC 2S Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::613651::computer::laptops,29990,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB LP, LPDDR4 RAM, 2.4 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,16,DDR4,0,512,SSD,Intel,i5,11,2.4,15.6,IPS,Integrated,Intel,1.52,10.0,60.0,Li-ion,65,Plastic,0.064,0.03,0.36,0.40559999999999996,0.01,0.6504000000000001,1410.8672000000004,5020.338000000001,16846.344,1163.455488,146.495,0.0,24392.34742893979,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.544,0.126,1.512,0.32448,0.085,0.19512000000000002,2.7866
248,Lenovo,Lenovo Ideapad 15ALC05 (82LN00A3IN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 512 GB SSD)::586296::computer::laptops,52100,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LED,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life,16,DDR4,0,512,SSD,AMD,i7,10,1.8,15.6,IPS,Dedicated,AMD,1.92,14.0,84.0,Li-ion,65,Plastic,0.064,0.035,0.504,0.40559999999999996,0.01,0.9014,1410.8672000000004,5857.061000000001,23584.881600000008,1163.455488,146.495,0.0,31709.65589013345,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.544,0.14700000000000002,2.1168,0.32448,0.085,0.27042,3.4877000000000002
249,Lenovo,Lenovo Ideapad 3 15ITL6 (82H800U5IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::587788::computer::laptops,35990,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life,8,DDR4,0,512,SSD,Intel,i3,11,3.0,15.6,IPS,Integrated,Intel,1.52,7.5,45.0,Li-ion,65,Plastic,0.032,0.025,0.27,0.40559999999999996,0.01,0.7774000000000001,705.4336000000002,4183.615000000001,12634.758000000005,1163.455488,146.495,0.0,18544.45887588337,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.1340000000000001,0.32448,0.085,0.23322,2.1537
250,Honor,Honor MagicBook 14 (NobelM-WDQ9BHNE) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::598493::computer::laptops,41990,AMD Hexa-Core Ryzen 5,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life,8,DDR4,1,512,SSD,AMD,i5,10,2.1,14.0,IPS,Dedicated,AMD,1.6,14.0,84.0,Li-ion,65,Plastic,0.032,0.03,0.504,0.364,0.01,0.66,705.4336000000002,5020.338000000001,23584.881600000008,1044.12672,146.495,0.0,31366.920418233974,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,2.1168,0.2912,0.085,0.198,3.089
251,Apple,Apple MacBook Pro M2 MNEJ3HN/A Ultrabook (13.3 Inch | Apple M2 | 8 GB | macOS Monterey | 512 GB SSD)::595821::computer::laptops,149900,Apple M2 Processor,Apple,Not Expandable,8 GB LP, LPDDR5 RAM,0,LCD,13.3 ,M2,Apple,512 GB SSD Storage,No HDD,67, Upto 20 Hrs Battery Life,8,DDR5,0,512,SSD,Apple,i5,10,2.5,13.3,IPS,Integrated,Apple,1.06,20.0,100.0,Li-ion,67,Aluminum,0.032,0.03,0.6,0.3458,0.01,0.1,705.4336000000002,5020.338000000001,28077.239999999998,991.920384,146.495,559.4200000000001,35273.139704869194,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,2.52,0.27664,0.085,0.08000000000000002,3.35964
252,HP,HP Victus 15-fa1132TX (8U6Z8PA) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::613498::computer::laptops,59490,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,8,DDR4,0,512,SSD,Intel,i5,12,4.2,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,4254.19488,25349.58100569378,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.9235199999999999,2.9406
253,Lenovo,Lenovo V15 (82KDA01BIH) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::598463::computer::laptops,27490,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,512,SSD,AMD,i3,10,2.6,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,1.1594,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19830.891888828908,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.34781999999999996,2.3439
254,Zebronics,Zebronics Pro Series Y ZEB-NBC 2S Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::613648::computer::laptops,28990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB LP, LPDDR4 RAM, 2.4 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,8,DDR4,0,512,SSD,Intel,i5,11,2.4,15.6,IPS,Integrated,Intel,1.52,10.0,60.0,Li-ion,65,Plastic,0.032,0.03,0.36,0.40559999999999996,0.01,0.6824000000000001,705.4336000000002,5020.338000000001,16846.344,1163.455488,146.495,0.0,24304.508270080267,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.512,0.32448,0.085,0.20472000000000004,2.5242
255,Acer,Acer Swift Go OLED SFG14-71 (NX.KF1SI.002) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::600443::computer::laptops,79990,Intel Core i5 (13th Gen) Processor,Intel,Not Expandable,16 GB LP, LPDDR5 RAM,0,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,100,100W Adapter,16,DDR5,0,512,SSD,Intel,i5,13,2.5,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,100,Aluminum,0.064,0.03,0.28800000000000003,0.364,0.01,0.44399999999999995,1410.8672000000004,5020.338000000001,13477.075200000005,1044.12672,146.495,2483.8248,23586.458310793747,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.2912,0.085,0.35519999999999996,2.611
256,Dell,Dell Inspiron 14 5410 (D560725WIN9SE) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::594755::computer::laptops,63999,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,14 ,Integrated,Intel,256 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,1,256,SSD,Intel,i3,11,4.0,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.032,0.025,0.28800000000000003,0.364,0.01,0.48099999999999987,705.4336000000002,4183.615000000001,13477.075200000005,1044.12672,146.495,1772.5811999999994,21427.745204873972,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.10500000000000001,1.2096000000000002,0.2912,0.085,0.3847999999999999,2.3476
257,HP,HP 15-fc0031AU (7L035PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::613011::computer::laptops,50990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,16 GB LP, LPDDR5 RAM, 4.2 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,16,DDR5,0,512,SSD,AMD,i5,10,4.2,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,65,Plastic,0.064,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1223999999999998,1410.8672000000004,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,21208.705209992444,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.544,0.126,1.2096000000000002,0.32448,0.085,0.33671999999999996,2.6258000000000004
258,HP,HP 15-fc0029AU (7L033PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::614411::computer::laptops,46490,AMD Quad-Core Ryzen 5,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 2.8 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR5,1,512,SSD,AMD,i5,10,2.8,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20137.71215919629,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
